Accident.Number,Aircraft.Category,Aircraft.Destroyed,Aircraft.Type,Aircraft.damage,Amateur.Built,Broad.phase.of.flight,Country,Engine.Type,Event.Date,Event.Id,FAR.Description,Fatal.Serious,Fatal.Serious.Rate,Injury.Severity,Investigation.Type,Location,Make,Model,Number.of.Engines,Publication.Date,Purpose.of.flight,Registration.Number,Total.Fatal.Injuries,Total.Minor.Injuries,Total.People,Total.Serious.Injuries,Total.Uninjured,Weather.Condition
WPR11LA401,Airplane,False,PIPER PA-31-310,Substantial,No,,United States,RECIPROCATING,2011-08-21,20110822X11600,091,0.0,0.0,Non-Fatal,Accident,"Cabazon, CA",PIPER,PA-31-310,2.0,25-09-2020,AERIAL OBSERVATION,N1009S,0.0,0.0,3.0,0.0,3.0,VMC
CEN11LA585,Airplane,False,AERO COMMANDER CALLAIR A-9B,Substantial,No,,United States,RECIPROCATING,2011-08-21,20110822X25954,091,1.0,1.0,Fatal,Accident,"Marshall, MI",AERO COMMANDER,CALLAIR A-9B,1.0,25-09-2020,GLIDER TOW,N7638V,1.0,0.0,1.0,0.0,0.0,VMC
ANC11LA084,Airplane,False,GRUMMAN G-44,Substantial,No,,United States,RECIPROCATING,2011-08-21,20110822X30734,135,0.0,0.0,Non-Fatal,Accident,"Dillingham, AK",GRUMMAN,G-44,2.0,25-09-2020,,N139F,0.0,0.0,4.0,0.0,4.0,VMC
CEN11CA586,Airplane,False,CESSNA TU206G,Substantial,No,,United States,RECIPROCATING,2011-08-21,20110822X30909,091,1.0,0.5,Non-Fatal,Accident,"Shawno, WI",CESSNA,TU206G,1.0,25-09-2020,PERSONAL,N12TL,0.0,0.0,2.0,1.0,1.0,VMC
WPR11FA395,Airplane,False,MAULE M-7-235C,Substantial,No,,United States,RECIPROCATING,2011-08-21,20110822X65726,091,1.0,1.0,Fatal,Accident,"Brookings, OR",MAULE,M-7-235C,1.0,25-09-2020,PERSONAL,N199BF,1.0,0.0,1.0,0.0,0.0,IMC
WPR11CA406,Airplane,False,CESSNA A185F,Substantial,No,,United States,RECIPROCATING,2011-08-21,20110823X00601,091,0.0,0.0,Non-Fatal,Accident,"Polson, MT",CESSNA,A185F,1.0,25-09-2020,PERSONAL,N61609,0.0,0.0,2.0,0.0,2.0,VMC
WPR11FA407,Airplane,False,CIRRUS DESIGN CORP SR22,Substantial,No,,United States,RECIPROCATING,2011-08-21,20110823X01832,091,0.0,0.0,Non-Fatal,Accident,"Fall City, WA",CIRRUS DESIGN CORP,SR22,1.0,25-09-2020,PERSONAL,N675DH,0.0,0.0,2.0,0.0,2.0,VMC
CEN11LA606,Airplane,False,BOEING A75N1(PT17),Unknown,No,,United States,RECIPROCATING,2011-08-21,20110830X71207,091,1.0,0.3333333333333333,Fatal,Accident,"Mt. Clemens, MI",BOEING,A75N1(PT17),1.0,25-09-2020,AIR RACE SHOW,N49739,1.0,0.0,3.0,0.0,2.0,VMC
CEN11LA558,Airplane,False,PIPER AEROSTAR 601P,Substantial,No,,United States,RECIPROCATING,2011-08-22,20110810X23506,091,0.0,0.0,Non-Fatal,Accident,"Alpine, TX",PIPER,AEROSTAR 601P,2.0,25-09-2020,PERSONAL,N8076J,0.0,0.0,3.0,0.0,3.0,VMC
WPR11CA402,Airplane,False,PIPER PA-18-150,Substantial,No,,United States,RECIPROCATING,2011-08-22,20110822X12509,091,0.0,0.0,Non-Fatal,Accident,"Emmett, ID",PIPER,PA-18-150,1.0,25-09-2020,PERSONAL,N4376Z,0.0,0.0,2.0,0.0,2.0,VMC
CEN11CA589,Airplane,False,AIR TRACTOR AT-502B,Substantial,No,,United States,TURBO PROP,2011-08-22,20110823X53038,137,0.0,0.0,Non-Fatal,Accident,"Matthews, MO",AIR TRACTOR,AT-502B,1.0,25-09-2020,AERIAL APPLICATION,N113AA,0.0,0.0,1.0,0.0,1.0,VMC
WPR11FA403,Airplane,False,BEECH A23-24,Substantial,No,,United States,RECIPROCATING,2011-08-23,20110823X34211,091,0.0,0.0,Non-Fatal,Accident,"Palo Alto, CA",BEECH,A23-24,1.0,25-09-2020,INSTRUCTIONAL,N5779V,0.0,0.0,2.0,0.0,2.0,VMC
WPR11FA404,Airplane,False,CESSNA 150G,Substantial,No,,United States,RECIPROCATING,2011-08-23,20110823X73652,091,0.0,0.0,Non-Fatal,Accident,"Cavanaugh Bay, ID",CESSNA,150G,1.0,25-09-2020,PERSONAL,N2870S,0.0,1.0,1.0,0.0,0.0,VMC
ANC11CA085,Airplane,False,MAULE M-5-210C,Substantial,No,,United States,RECIPROCATING,2011-08-24,20110824X01438,091,0.0,0.0,Non-Fatal,Accident,"Tok, AK",MAULE,M-5-210C,1.0,25-09-2020,PERSONAL,N62019,0.0,0.0,2.0,0.0,2.0,VMC
ANC11CA086,Airplane,False,PIPER PA-18-150,Substantial,No,,United States,RECIPROCATING,2011-08-25,20110825X22531,091,0.0,0.0,Non-Fatal,Accident,"Beluga Lake, AK",PIPER,PA-18-150,1.0,25-09-2020,PERSONAL,N8491Y,0.0,0.0,3.0,0.0,3.0,VMC
CEN11LA595,Airplane,False,CESSNA 140,Substantial,No,,United States,RECIPROCATING,2011-08-25,20110825X50808,091,0.0,0.0,Non-Fatal,Accident,"Monmouth, IL",CESSNA,140,1.0,25-09-2020,PERSONAL,N72688,0.0,0.0,1.0,0.0,1.0,VMC
CEN11CA640,Airplane,False,CESSNA T210M,Substantial,No,,United States,RECIPROCATING,2011-08-25,20110913X63156,091,0.0,0.0,Non-Fatal,Accident,"Cahokia, IL",CESSNA,T210M,1.0,25-09-2020,PERSONAL,N44HR,0.0,0.0,1.0,0.0,1.0,VMC
CEN11CA620,Airplane,False,CESSNA T210M,Substantial,No,,United States,RECIPROCATING,2011-08-26,20110906X43645,091,0.0,0.0,Non-Fatal,Accident,"Kremmling, CO",CESSNA,T210M,1.0,25-09-2020,PERSONAL,N761NX,0.0,0.0,2.0,0.0,2.0,VMC
ERA11CA486,Airplane,False,PIPER PA-44-180,Substantial,No,,United States,RECIPROCATING,2011-08-26,20110909X05142,091,0.0,0.0,Non-Fatal,Accident,"Gaithersburg, MD",PIPER,PA-44-180,2.0,25-09-2020,PERSONAL,N3020M,0.0,0.0,2.0,0.0,2.0,VMC
CEN11CA662,Airplane,False,PIPER PA-30,Substantial,No,,United States,RECIPROCATING,2011-08-26,20110922X40818,091,0.0,0.0,Non-Fatal,Accident,"Saguache, CO",PIPER,PA-30,2.0,25-09-2020,PERSONAL,N75BA,0.0,0.0,3.0,0.0,3.0,VMC
WPR11CA408,Airplane,False,CESSNA 140,Substantial,No,,United States,RECIPROCATING,2011-08-27,20110827X41343,091,0.0,0.0,Non-Fatal,Accident,"Kent, WA",CESSNA,140,1.0,25-09-2020,INSTRUCTIONAL,N2719N,0.0,0.0,2.0,0.0,2.0,VMC
CEN11CA600,Airplane,False,CESSNA 182C,Substantial,No,,United States,RECIPROCATING,2011-08-27,20110829X25527,091,0.0,0.0,Non-Fatal,Accident,"Grand Marais, MN",CESSNA,182C,1.0,25-09-2020,OTHER WORK USE,N9011T,0.0,0.0,4.0,0.0,4.0,VMC
WPR11CA409,Airplane,False,CESSNA 170A,Substantial,No,,United States,RECIPROCATING,2011-08-28,20110828X55900,091,0.0,0.0,Non-Fatal,Accident,"Grangeville, ID",CESSNA,170A,1.0,25-09-2020,PERSONAL,N1238D,0.0,1.0,1.0,0.0,0.0,VMC
WPR11LA410,Airplane,False,BEECH A36,Substantial,No,,United States,RECIPROCATING,2011-08-28,20110828X60215,091,0.0,0.0,Non-Fatal,Accident,"Napa, CA",BEECH,A36,1.0,25-09-2020,PERSONAL,N6052W,0.0,0.0,2.0,0.0,2.0,VMC
CEN11WA621,Airplane,False,CESSNA 150,Substantial,No,,Germany,RECIPROCATING,2011-08-28,20110906X51842,NUSN,0.0,0.0,Non-Fatal,Accident,"Stockstaff am Main, Germany",CESSNA,150,1.0,03-11-2020,PERSONAL,N6619F,0.0,1.0,1.0,0.0,0.0,
CEN11WA622,Airplane,False,CESSNA F172,Substantial,No,,Germany,,2011-08-28,20110906X55405,NUSN,1.0,1.0,Fatal,Accident,"Mugeln, Germany",CESSNA,F172,,25-09-2020,PERSONAL,D-EOEM,1.0,0.0,1.0,0.0,0.0,
CEN11WA626,Airplane,False,CESSNA F150,Substantial,No,,Austria,,2011-08-28,20110907X90111,NUSN,4.0,1.0,Fatal,Accident,"Zell am See, Austria",CESSNA,F150,1.0,03-11-2020,UNKNOWN,D-EEAW,4.0,0.0,4.0,0.0,0.0,
CEN11LA688,Airplane,False,TAYLORCRAFT BC12-D,Substantial,No,,United States,RECIPROCATING,2011-08-28,20111102X50445,091,1.0,1.0,Non-Fatal,Accident,"Berryville, TX",TAYLORCRAFT,BC12-D,1.0,25-09-2020,PERSONAL,N8617,0.0,0.0,1.0,1.0,0.0,VMC
WPR11CA413,Airplane,False,CESSNA 172F,Substantial,No,,United States,RECIPROCATING,2011-08-29,20110830X40209,091,2.0,1.0,Non-Fatal,Accident,"Atlanta, ID",CESSNA,172F,1.0,25-09-2020,PERSONAL,N8698U,0.0,0.0,2.0,2.0,0.0,VMC
CEN11WA603,Airplane,False,CESSNA TU206G,Substantial,No,,Canada,RECIPROCATING,2011-08-29,20110830X45216,NUSN,1.0,1.0,Fatal,Accident,"Abram Lake, Canada",CESSNA,TU206G,1.0,03-11-2020,PERSONAL,N242SA,1.0,0.0,1.0,0.0,0.0,
CEN11CA604,Airplane,False,CESSNA 172M,Substantial,No,,United States,RECIPROCATING,2011-08-29,20110830X51207,091,0.0,0.0,Non-Fatal,Accident,"Plymouth, MI",CESSNA,172M,1.0,25-09-2020,PERSONAL,N172LD,0.0,0.0,1.0,0.0,1.0,VMC
WPR11CA414,Airplane,False,MAULE M-6-235,Substantial,No,,United States,RECIPROCATING,2011-08-29,20110830X51857,091,0.0,0.0,Non-Fatal,Accident,"Hailey, ID",MAULE,M-6-235,1.0,25-09-2020,PERSONAL,N6140B,0.0,0.0,1.0,0.0,1.0,VMC
WPR11FA415,Airplane,False,CESSNA 172M,Substantial,No,,United States,RECIPROCATING,2011-08-29,20110830X53111,091,0.0,0.0,Non-Fatal,Accident,"Santa Monica, CA",CESSNA,172M,1.0,25-09-2020,INSTRUCTIONAL,N5155Q,0.0,1.0,1.0,0.0,0.0,VMC
ENG11IA047,Airplane,False,EMBRAER EMB145,Minor,No,,United States,TURBO FAN,2011-08-29,20110830X63935,121,0.0,0.0,Non-Fatal,Incident,"Moline, IL",EMBRAER,EMB145,2.0,25-09-2020,,N27152,0.0,0.0,53.0,0.0,53.0,VMC
CEN11LA610,Airplane,False,GRUMMAN ACFT ENG COR-SCHWEIZER G-164A,Substantial,No,,United States,RECIPROCATING,2011-08-29,20110831X81308,137,0.0,0.0,Non-Fatal,Accident,"Monette, AR",GRUMMAN ACFT ENG COR-SCHWEIZER,G-164A,1.0,25-09-2020,AERIAL APPLICATION,N48378,0.0,0.0,1.0,0.0,1.0,VMC
ANC11CA089,Airplane,False,PIPER PA-18-150,Substantial,No,,United States,RECIPROCATING,2011-08-30,20110830X45215,091,0.0,0.0,Non-Fatal,Accident,"Cape Yakataga, AK",PIPER,PA-18-150,1.0,25-09-2020,BUSINESS,N82448,0.0,0.0,2.0,0.0,2.0,VMC
CEN11CA609,Airplane,False,MOONEY M20C,Substantial,No,,United States,RECIPROCATING,2011-08-30,20110831X50614,091,1.0,1.0,Non-Fatal,Accident,"Allen, OK",MOONEY,M20C,1.0,25-09-2020,PERSONAL,N5501Q,0.0,0.0,1.0,1.0,0.0,VMC
WPR11CA419,Airplane,False,CESSNA TU206F,Substantial,No,,United States,RECIPROCATING,2011-08-31,20110901X11509,091,1.0,1.0,Non-Fatal,Accident,"Bremerton, WA",CESSNA,TU206F,1.0,25-09-2020,PERSONAL,N338F,0.0,0.0,1.0,1.0,0.0,VMC
CEN11CA611,Airplane,False,PIPER L-21B,Substantial,No,,United States,RECIPROCATING,2011-08-31,20110901X20946,091,0.0,0.0,Non-Fatal,Accident,"East Liverpool, OH",PIPER,L-21B,1.0,25-09-2020,PERSONAL,N10365,0.0,0.0,2.0,0.0,2.0,VMC
ERA11LA489,Airplane,False,CESSNA 172N,Substantial,No,,United States,RECIPROCATING,2011-08-31,20110914X90042,091,0.0,0.0,Non-Fatal,Accident,"Plymouth, MA",CESSNA,172N,1.0,25-09-2020,INSTRUCTIONAL,N739RU,0.0,0.0,1.0,0.0,1.0,VMC
CEN11CA660,Airplane,False,CESSNA 175,Substantial,No,,United States,RECIPROCATING,2011-08-31,20110921X03500,091,0.0,0.0,Non-Fatal,Accident,"Sugar Creek, OH",CESSNA,175,1.0,25-09-2020,PERSONAL,N7103M,0.0,0.0,2.0,0.0,2.0,VMC
ERA11FA480,Airplane,True,PIPER PA-28-181,Destroyed,No,,United States,RECIPROCATING,2011-09-01,20110901X34119,091,1.0,0.5,Fatal,Accident,"Provincetown, MA",PIPER,PA-28-181,1.0,25-09-2020,PERSONAL,N6249C,1.0,1.0,2.0,0.0,0.0,VMC
CEN11CA613,Airplane,False,TAYLORCRAFT DCO-65,Substantial,No,,United States,RECIPROCATING,2011-09-01,20110901X60554,091,1.0,1.0,Non-Fatal,Accident,"Higginsville, MO",TAYLORCRAFT,DCO-65,1.0,25-09-2020,PERSONAL,N46112,0.0,0.0,1.0,1.0,0.0,VMC
CEN11LA614,Airplane,False,AERONCA 7AC,Substantial,No,,United States,RECIPROCATING,2011-09-01,20110901X74125,091,0.0,0.0,Non-Fatal,Accident,"Valparaiso, IN",AERONCA,7AC,1.0,25-09-2020,PERSONAL,N83533,0.0,0.0,2.0,0.0,2.0,VMC
CEN11IA615,Airplane,False,BOMBARDIER INC CL-600-2B19,Minor,No,,United States,TURBO FAN,2011-09-01,20110902X54326,121,0.0,0.0,Non-Fatal,Incident,"Baton Rouge, LA",BOMBARDIER INC,CL-600-2B19,2.0,25-09-2020,,N875AS,0.0,0.0,53.0,0.0,53.0,VMC
CEN11CA637,Airplane,False,AERO COMMANDER S2R,Substantial,No,,United States,RECIPROCATING,2011-09-01,20110912X02622,137,0.0,0.0,Non-Fatal,Accident,"Park Rapids, MN",AERO COMMANDER,S2R,1.0,25-09-2020,AERIAL APPLICATION,N8962Q,0.0,0.0,1.0,0.0,1.0,VMC
CEN11CA670,Airplane,False,CESSNA 140,Substantial,No,,United States,RECIPROCATING,2011-09-01,20110928X35518,091,0.0,0.0,Non-Fatal,Accident,"Conroe, TX",CESSNA,140,1.0,25-09-2020,PERSONAL,N76521,0.0,0.0,1.0,0.0,1.0,VMC
ANC11FA091,Airplane,True,CESSNA 208B,Destroyed,No,,United States,TURBO PROP,2011-09-02,20110904X00636,135,1.0,0.5,Fatal,Accident,"Nightmute, AK",CESSNA,208B,1.0,25-09-2020,,N207DR,1.0,0.0,2.0,0.0,1.0,VMC
WPR11CA425,Airplane,False,PIPER PA-28-180,Substantial,No,,United States,RECIPROCATING,2011-09-03,20110903X50008,091,1.0,0.5,Non-Fatal,Accident,"Gerlach, NV",PIPER,PA-28-180,1.0,25-09-2020,PERSONAL,N7303W,0.0,0.0,2.0,1.0,1.0,VMC
WPR11LA427,Airplane,False,STINSON V77,Substantial,No,,United States,RECIPROCATING,2011-09-03,20110903X82257,091,0.0,0.0,Non-Fatal,Accident,"Tillamook, OR",STINSON,V77,1.0,25-09-2020,OTHER WORK USE,N9112H,0.0,0.0,3.0,0.0,3.0,VMC
CEN11CA684,Airplane,False,AMERICAN CHAMPION AIRCRAFT 8GCBC,Substantial,No,,United States,RECIPROCATING,2011-09-03,20111007X20400,091,0.0,0.0,Non-Fatal,Accident,"Fort Worth, TX",AMERICAN CHAMPION AIRCRAFT,8GCBC,1.0,25-09-2020,INSTRUCTIONAL,N242BC,0.0,0.0,2.0,0.0,2.0,VMC
CEN11CA689,Airplane,False,PIPER J3L-65,Substantial,No,,United States,RECIPROCATING,2011-09-03,20111109X65832,091,1.0,1.0,Non-Fatal,Accident,"Gainesville, TX",PIPER,J3L-65,1.0,25-09-2020,PERSONAL,N30950,0.0,0.0,1.0,1.0,0.0,VMC
ANC11CA092,Airplane,False,PIPER PA-18-150,Substantial,No,,United States,RECIPROCATING,2011-09-04,20110904X11902,091,0.0,0.0,Non-Fatal,Accident,"Deadhorse, AK",PIPER,PA-18-150,1.0,25-09-2020,PERSONAL,N83283,0.0,0.0,2.0,0.0,2.0,VMC
ANC11FA093,Airplane,False,PIPER PA-18-150,Substantial,No,,United States,RECIPROCATING,2011-09-04,20110904X12448,091,0.0,0.0,Non-Fatal,Accident,"McGrath, AK",PIPER,PA-18-150,1.0,25-09-2020,PERSONAL,N13973,0.0,1.0,1.0,0.0,0.0,VMC
WPR11FA430,Airplane,True,CESSNA P210,Destroyed,No,,United States,RECIPROCATING,2011-09-04,20110906X04202,091,2.0,1.0,Fatal,Accident,"Tehachapi, CA",CESSNA,P210,1.0,25-09-2020,PERSONAL,N7WJ,2.0,0.0,2.0,0.0,0.0,VMC
WPR11CA432,Airplane,False,TAYLORCRAFT BC12-D,Substantial,No,,United States,RECIPROCATING,2011-09-04,20110906X05456,091,1.0,0.5,Non-Fatal,Accident,"Lancaster, CA",TAYLORCRAFT,BC12-D,1.0,25-09-2020,PERSONAL,N43220,0.0,0.0,2.0,1.0,1.0,VMC
CEN11WA628,Airplane,False,EMBRAER EMB-145LR,Substantial,No,,Canada,TURBO FAN,2011-09-04,20110907X15938,121,0.0,0.0,Non-Fatal,Accident,"Ottawa, Canada",EMBRAER,EMB-145LR,2.0,25-09-2020,,N840HK,0.0,0.0,47.0,0.0,47.0,
ERA11LA484,Airplane,False,NORTH AMERICAN TB-25N,Substantial,No,,United States,RECIPROCATING,2011-09-04,20110907X43224,091,0.0,0.0,Non-Fatal,Accident,"Georgetown, DE",NORTH AMERICAN,TB-25N,2.0,25-09-2020,PERSONAL,N9079Z,0.0,0.0,5.0,0.0,5.0,VMC
WPR11LA471,Airplane,False,PIPER PA-44-180,Substantial,No,,United States,RECIPROCATING,2011-09-04,20110928X74502,091,0.0,0.0,Non-Fatal,Accident,"Phoenix, AZ",PIPER,PA-44-180,2.0,25-09-2020,INSTRUCTIONAL,N316PA,0.0,0.0,2.0,0.0,2.0,VMC
CEN11CA677,Airplane,False,PIPER PA-22-108,Substantial,No,,United States,RECIPROCATING,2011-09-04,20110930X35345,091,0.0,0.0,Non-Fatal,Accident,"Monte Vista, CO",PIPER,PA-22-108,1.0,25-09-2020,PERSONAL,N5934Z,0.0,0.0,1.0,0.0,1.0,VMC
ANC11CA094,Airplane,False,PIPER PA-12,Substantial,No,,United States,RECIPROCATING,2011-09-05,20110904X12946,091,0.0,0.0,Non-Fatal,Accident,"North Pole, AK",PIPER,PA-12,1.0,25-09-2020,PERSONAL,N78463,0.0,0.0,2.0,0.0,2.0,VMC
ANC11CA095,Airplane,False,CESSNA 170A,Substantial,No,,United States,RECIPROCATING,2011-09-05,20110905X01931,091,0.0,0.0,Non-Fatal,Accident,"Anchorage, AK",CESSNA,170A,1.0,25-09-2020,PERSONAL,N5406C,0.0,0.0,1.0,0.0,1.0,VMC
ANC11CA097,Airplane,False,PIPER PA-12,Substantial,No,,United States,RECIPROCATING,2011-09-05,20110905X05230,091,0.0,0.0,Non-Fatal,Accident,"Anchorage, AK",PIPER,PA-12,1.0,25-09-2020,PERSONAL,N3654M,0.0,0.0,2.0,0.0,2.0,VMC
WPR11LA434,Airplane,False,CESSNA T210M,Substantial,No,,United States,RECIPROCATING,2011-09-05,20110906X61506,091,0.0,0.0,Non-Fatal,Accident,"Saratoga, WY",CESSNA,T210M,1.0,25-09-2020,PERSONAL,N761NZ,0.0,4.0,4.0,0.0,0.0,VMC
CEN11CA624,Airplane,False,CESSNA 172S,Substantial,No,,United States,RECIPROCATING,2011-09-05,20110906X64626,091,0.0,0.0,Non-Fatal,Accident,"Bemidji, MN",CESSNA,172S,1.0,25-09-2020,INSTRUCTIONAL,N548ND,0.0,0.0,1.0,0.0,1.0,VMC
CEN11FA625,Airplane,False,SOCATA TBM 700,Substantial,No,,United States,TURBO PROP,2011-09-05,20110906X72514,091,1.0,1.0,Fatal,Accident,"Mt. Pleasant, WI",SOCATA,TBM 700,1.0,25-09-2020,PERSONAL,N850SY,1.0,0.0,1.0,0.0,0.0,VMC
WPR11CA439,Airplane,False,CESSNA 182D,Substantial,No,,United States,RECIPROCATING,2011-09-05,20110908X65838,091,0.0,0.0,Non-Fatal,Accident,"Roundup, MT",CESSNA,182D,1.0,25-09-2020,PERSONAL,N8772X,0.0,0.0,1.0,0.0,1.0,VMC
ERA11LA491,Airplane,False,CESSNA TR182,Substantial,No,,United States,RECIPROCATING,2011-09-05,20110915X90632,091,0.0,0.0,Non-Fatal,Accident,"Stevensville, MD",CESSNA,TR182,1.0,25-09-2020,PERSONAL,N950RC,0.0,0.0,1.0,0.0,1.0,IMC
CEN11CA633,Airplane,False,BEECH 95-B55 (T42A),Substantial,No,,United States,RECIPROCATING,2011-09-06,20110909X34254,091,0.0,0.0,Non-Fatal,Accident,"Damon, TX",BEECH,95-B55 (T42A),2.0,25-09-2020,PERSONAL,N742LB,0.0,0.0,1.0,0.0,1.0,VMC
WPR11LA443,Airplane,False,CESSNA 152,Substantial,No,,United States,RECIPROCATING,2011-09-06,20110912X83401,091,0.0,0.0,Non-Fatal,Accident,"Redlands, CA",CESSNA,152,1.0,25-09-2020,INSTRUCTIONAL,N4649L,0.0,0.0,2.0,0.0,2.0,VMC
CEN11CA678,Airplane,False,PIPER PA-28-180,Substantial,No,,United States,RECIPROCATING,2011-09-06,20110930X40215,091,1.0,0.3333333333333333,Non-Fatal,Accident,"Buena Vista, CO",PIPER,PA-28-180,1.0,25-09-2020,PERSONAL,N9430J,0.0,0.0,3.0,1.0,2.0,VMC
CEN11CA685,Airplane,False,CESSNA A185F,Substantial,No,,United States,RECIPROCATING,2011-09-06,20111014X52230,091,0.0,0.0,Non-Fatal,Accident,"Hays, KS",CESSNA,A185F,1.0,25-09-2020,PERSONAL,N550DP,0.0,0.0,1.0,0.0,1.0,VMC
DCA11CA116,Airplane,False,BOEING 737 7H4,Unknown,No,,United States,TURBO FAN,2011-09-06,20120224X42146,121,0.0,0.0,Non-Fatal,Accident,"Cape Coral, FL",BOEING,737 7H4,2.0,25-09-2020,,N936WN,0.0,1.0,142.0,0.0,141.0,VMC
CEN11FA629,Airplane,False,CIRRUS DESIGN CORP SR22,Substantial,No,,United States,RECIPROCATING,2011-09-08,20110908X35846,091,1.0,1.0,Fatal,Accident,"West Liberty, OH",CIRRUS DESIGN CORP,SR22,1.0,25-09-2020,BUSINESS,N159JW,1.0,0.0,1.0,0.0,0.0,IMC
WPR11CA440,Airplane,False,CESSNA 172,Substantial,No,,United States,RECIPROCATING,2011-09-08,20110908X84911,091,0.0,0.0,Non-Fatal,Accident,"Phoenix, AZ",CESSNA,172,1.0,25-09-2020,PERSONAL,N5275S,0.0,0.0,2.0,0.0,2.0,VMC
ANC11LA100,Airplane,False,PIPER PA-18A 150,Substantial,No,,United States,RECIPROCATING,2011-09-08,20110909X00232,091,0.0,0.0,Non-Fatal,Accident,"Galena, AK",PIPER,PA-18A 150,1.0,25-09-2020,PERSONAL,N2694P,0.0,0.0,1.0,0.0,1.0,VMC
WPR11WA475,Airplane,False,CESSNA 208B,Substantial,No,,Indonesia,,2011-09-09,20110930X30333,NUSC,2.0,1.0,Fatal,Accident,"Wamean, West Papua, Indonesia",CESSNA,208B,1.0,03-11-2020,,PK-VVE,2.0,0.0,2.0,0.0,0.0,
WPR11LA444,Airplane,False,MAULE M-4-220C,Substantial,No,,United States,RECIPROCATING,2011-09-10,20110912X00844,091,1.0,1.0,Non-Fatal,Accident,"Show Low, AZ",MAULE,M-4-220C,1.0,25-09-2020,PERSONAL,N40625,0.0,0.0,1.0,1.0,0.0,VMC
ERA11CA488,Airplane,False,AMERICAN CHAMPION AIRCRAFT 8KCAB,Substantial,No,,United States,RECIPROCATING,2011-09-10,20110914X75332,091,0.0,0.0,Non-Fatal,Accident,"Leesburg, VA",AMERICAN CHAMPION AIRCRAFT,8KCAB,1.0,25-09-2020,PERSONAL,N878AC,0.0,0.0,1.0,0.0,1.0,VMC
CEN11CA661,Airplane,False,LUSCOMBE 8A,Substantial,No,,United States,RECIPROCATING,2011-09-10,20110921X15106,091,0.0,0.0,Non-Fatal,Accident,"Huntington, IN",LUSCOMBE,8A,1.0,25-09-2020,PERSONAL,N71212,0.0,0.0,1.0,0.0,1.0,VMC
CEN11LA636,Airplane,False,MOONEY M20C,Substantial,No,,United States,RECIPROCATING,2011-09-11,20110912X00553,091,2.0,1.0,Non-Fatal,Accident,"Kokomo, IN",MOONEY,M20C,1.0,25-09-2020,PERSONAL,N9266M,0.0,0.0,2.0,2.0,0.0,VMC
CEN11LA642,Airplane,False,PIPER PA16,Substantial,No,,United States,RECIPROCATING,2011-09-11,20110914X74317,091,0.0,0.0,Non-Fatal,Accident,"Muskegan, MI",PIPER,PA16,1.0,25-09-2020,INSTRUCTIONAL,N5383H,0.0,0.0,2.0,0.0,2.0,IMC
CEN11WA639,Airplane,True,PIPER PA-31P,Destroyed,No,,Mexico,RECIPROCATING,2011-09-12,20110913X45759,NUSN,2.0,1.0,Fatal,Accident,"Monterrey, Mexico",PIPER,PA-31P,2.0,25-09-2020,,N69DJ,2.0,0.0,2.0,0.0,0.0,
CEN11CA644,Airplane,False,CESSNA 120,Substantial,No,,United States,RECIPROCATING,2011-09-12,20110915X91632,091,0.0,0.0,Non-Fatal,Accident,"Camden, AR",CESSNA,120,1.0,25-09-2020,INSTRUCTIONAL,N89954,0.0,0.0,2.0,0.0,2.0,VMC
DCA11WA110,Airplane,False,BOEING 777,Unknown,No,,United States,,2011-09-12,20111013X11758,129,0.0,0.0,Non-Fatal,Accident,"Montauk, AO",BOEING,777,,25-09-2020,,OE-LPB,0.0,2.0,274.0,0.0,272.0,
WPR11FA448,Airplane,False,CESSNA 182H,Substantial,No,,United States,RECIPROCATING,2011-09-13,20110913X21254,091,2.0,1.0,Fatal,Accident,"Stanley, ID",CESSNA,182H,1.0,25-09-2020,PERSONAL,N2404X,2.0,0.0,2.0,0.0,0.0,VMC
ANC11CA102,Airplane,False,CESSNA 180,Substantial,No,,United States,RECIPROCATING,2011-09-13,20110915X13430,091,0.0,0.0,Non-Fatal,Accident,"Ambler, AK",CESSNA,180,1.0,25-09-2020,PERSONAL,N9019C,0.0,0.0,2.0,0.0,2.0,VMC
ERA11WA498,Airplane,False,BEECH G-58,Substantial,No,,Brazil,,2011-09-13,20110922X02300,NUSN,3.0,1.0,Fatal,Accident,"Parana, Brazil",BEECH,G-58,2.0,03-11-2020,UNKNOWN,PP-KST,3.0,0.0,3.0,0.0,0.0,VMC
ANC11CA098,Airplane,False,CESSNA 180A,Substantial,No,,United States,RECIPROCATING,2011-09-14,20110909X31047,091,0.0,0.0,Non-Fatal,Accident,"McGrath, AK",CESSNA,180A,1.0,25-09-2020,PERSONAL,N7814A,0.0,0.0,2.0,0.0,2.0,VMC
ERA11CA490,Airplane,False,CESSNA 172R,Substantial,No,,United States,RECIPROCATING,2011-09-14,20110914X11455,091,0.0,0.0,Non-Fatal,Accident,"Naples, FL",CESSNA,172R,1.0,25-09-2020,INSTRUCTIONAL,N10632,0.0,0.0,1.0,0.0,1.0,IMC
WPR11CA449,Airplane,False,CESSNA 172M,Substantial,No,,United States,RECIPROCATING,2011-09-14,20110914X91417,091,0.0,0.0,Non-Fatal,Accident,"Wendover, UT",CESSNA,172M,1.0,25-09-2020,PERSONAL,N9197H,0.0,0.0,1.0,0.0,1.0,VMC
